,id_A,feature_A,wc_A,wt_A,depth_in_A,length_in_A,width_in_A,joint_length_A,pressure_1_A,pressure_2_A,us_weld_dist_wc_ft_A,orientation_deg_A,orientation_x_A,orientation_y_A,comments_A,feature_category_A,id_B,feature_B,wc_B,wt_B,depth_in_B,length_in_B,width_in_B,joint_length_B,pressure_1_B,pressure_2_B,us_weld_dist_wc_ft_B,orientation_deg_B,orientation_x_B,orientation_y_B,comments_B,feature_category_B,pipe_section,section_sequence
779,,,,,,,,,,,,,,,,,20000762,METAL LOSS,3906.068,0.219,0.138,0.794,0.571,,,,8.78500000000031,106.0,-4.134560337254986,14.418925439074783,Ext Metal Loss,metal loss / mill anomaly,160,29
780,,,,,,,,,,,,,,,,,20000763,METAL LOSS,3906.37,0.219,0.102,1.51,2.32,,,,9.086999999999989,114.0,-6.101049646137004,13.703181864639014,Ext Metal Loss,metal loss / mill anomaly,160,30
781,,,,,,,,,,,,,,,,,20000764,METAL LOSS,3906.428,0.219,0.131,1.013,1.549,,,,9.144999999999982,61.0,7.2721443036950575,13.119295607090937,Ext Metal Loss,metal loss / mill anomaly,160,31
162,1730,WELD,3912.752,0.28,,,,16.521999999999935,35000.0,0.72,16.521999999999935,,,,SEAMLESS,seamless,1730,WELD,3932.796,0.28,,,,16.549999999999727,35000.0,0.72,16.549999999999727,,,,SEAMLESS,seamless,161,-1
782,,,,,,,,,,,,,,,,,20000765,METAL LOSS,3921.086,0.28,0.121,0.621,1.572,,,,4.839999999999691,202.0,-13.90775781850181,-5.61909890123868,Ext Metal Loss,metal loss / mill anomaly,161,0
163,1740,WELD,3932.141,0.0,,,,19.389000000000124,0.0,0.72,19.389000000000124,,,,,,1740,WELD,3952.239,0.0,,,,19.44300000000021,0.0,0.72,19.44300000000021,,,,,,162,-1
164,1750,WELD,3949.499,0.25,,,,17.35799999999972,35000.0,0.72,17.35799999999972,,,,SEAMLESS,seamless,1750,WELD,3969.641,0.25,,,,17.402000000000044,35000.0,0.72,17.402000000000044,,,,SEAMLESS,seamless,163,-1
783,,,,,,,,,,,,,,,,,20000766,METAL LOSS,3956.541,0.25,0.151,0.957,1.309,,,,4.302000000000135,238.0,-7.9487889634980755,-12.720721442346388,Ext Metal Loss,metal loss / mill anomaly,163,0
784,,,,,,,,,,,,,,,,,14000069,DENT,3961.818,0.25,0.07,1.69,1.87,,,,9.579000000000178,144.0,-12.13525491562421,8.816778784387099,Dent,dent,163,1
785,,,,,,,,,,,,,,,,,14000070,DENT,3964.987,0.25,0.07,1.29,1.58,,,,12.748000000000047,145.0,-12.28728066433488,8.60364654526569,Dent,dent,163,2
165,1760,WELD,3966.344,0.28,,,,16.845000000000255,35000.0,0.72,16.845000000000255,,,,SEAMLESS,seamless,1760,WELD,3986.595,0.28,,,,16.953999999999724,35000.0,0.72,16.953999999999724,,,,SEAMLESS,seamless,164,-1
61,14000009,DENT,3956.729,0.28,0.12,1.58,2.08,,,,7.230000000000018,235.0,-8.603646545265695,-12.287280664334874,TDW Correlated Deformation,deformation,,,,,,,,,,,,,,,,,164,0
786,,,,,,,,,,,,,,,,,14000071,DENT,3969.712,0.28,0.17,5.04,3.34,,,,0.07099999999991269,285.0,3.8822856765378044,-14.488887394336027,Dent,dent,164,0
787,,,,,,,,,,,,,,,,,20000767,METAL LOSS,3970.463,0.28,0.195,0.866,0.769,,,,0.8220000000001164,49.0,9.840885434857611,11.32064370334158,Ext Metal Loss,metal loss / mill anomaly,164,1
788,,,,,,,,,,,,,,,,,20000768,METAL LOSS,3971.947,0.28,0.151,0.835,1.017,,,,2.30600000000004,62.0,7.042073441788363,13.244213892883904,Ext Metal Loss,metal loss / mill anomaly,164,2
789,,,,,,,,,,,,,,,,,20000769,METAL LOSS,3972.265,0.28,0.207,1.174,1.441,,,,2.6239999999997963,33.0,12.58005851918136,8.169585525225406,Ext Metal Loss,metal loss / mill anomaly,164,3
790,,,,,,,,,,,,,,,,,20000770,METAL LOSS,3972.513,0.28,0.139,1.191,1.733,,,,2.8719999999998436,24.0,13.703181864639014,6.101049646137003,Ext Metal Loss,metal loss / mill anomaly,164,4
791,,,,,,,,,,,,,,,,,20000771,METAL LOSS,3972.593,0.28,0.14,0.945,1.546,,,,2.951999999999771,50.0,9.64181414529809,11.49066664678467,Ext Metal Loss,metal loss / mill anomaly,164,5
792,,,,,,,,,,,,,,,,,14000072,DENT,3985.254,0.28,0.08,2.82,2.47,,,,15.612999999999829,231.0,-9.439805865747568,-11.657189421854559,Dent,dent,164,6
166,1770,WELD,3983.648,0.0,,,,17.304000000000087,0.0,0.72,17.304000000000087,,,,,,1770,WELD,4003.986,0.0,,,,17.391000000000076,0.0,0.72,17.391000000000076,,,,,,165,-1
793,,,,,,,,,,,,,,,,,20000772,METAL LOSS,3986.656,0.0,0.141,0.549,0.888,,,,0.06100000000014916,155.0,-13.59461680554975,6.339273926110493,Ext Metal Loss,metal loss / mill anomaly,165,0
794,,,,,,,,,,,,,,,,,20000773,METAL LOSS,3988.679,0.0,0.175,0.86,0.741,,,,2.0840000000002874,311.0,9.840885434857606,-11.320643703341583,Int Metal Loss,metal loss / mill anomaly,165,1
795,,,,,,,,,,,,,,,,,20000774,METAL LOSS,3989.752,0.0,0.14,0.464,0.481,,,,3.157000000000153,231.0,-9.439805865747568,-11.657189421854559,Int Metal Loss,metal loss / mill anomaly,165,2
796,,,,,,,,,,,,,,,,,20000775,METAL LOSS,3992.319,0.0,0.134,0.793,0.692,,,,5.72400000000016,354.0,14.9178284305241,-1.5679269490148013,Int Metal Loss,metal loss / mill anomaly,165,3
167,1780,WELD,4001.699,0.0,,,,18.05099999999993,0.0,0.72,18.05099999999993,,,,,,1780,WELD,4022.108,0.0,,,,18.1220000000003,0.0,0.72,18.1220000000003,,,,,,166,-1
62,14000010,DENT,3984.105,0.0,0.18,2.81,4.16,,,,0.45699999999987995,105.0,-3.882285676537813,14.488887394336025,TDW Correlated Deformation,deformation,,,,,,,,,,,,,,,,,166,0
797,,,,,,,,,,,,,,,,,14000073,DENT,4004.478,0.0,0.18,17.11,3.64,,,,0.4920000000001892,94.0,-1.04634710616188,14.963460753897364,Dent,dent,166,0
798,,,,,,,,,,,,,,,,,20000776,METAL LOSS,4005.311,0.0,0.106,0.69,1.393,,,,1.3250000000002728,193.0,-14.615550971778529,-3.3742658151579747,Int Metal Loss,metal loss / mill anomaly,166,1
799,,,,,,,,,,,,,,,,,20000777,METAL LOSS,4007.007,0.0,0.165,0.565,0.891,,,,3.0210000000001855,184.0,-14.963460753897364,-1.0463471061618792,Int Metal Loss,metal loss / mill anomaly,166,2
800,,,,,,,,,,,,,,,,,20000778,METAL LOSS,4009.542,0.0,0.309,0.863,0.626,,,,5.55600000000004,176.0,-14.963460753897364,1.0463471061618828,Int Metal Loss,metal loss / mill anomaly,166,3
801,,,,,,,,,,,,,,,,,20000779,METAL LOSS,4011.261,0.0,0.158,0.635,0.751,,,,7.275000000000091,174.0,-14.9178284305241,1.567926949014806,Int Metal Loss,metal loss / mill anomaly,166,4
802,,,,,,,,,,,,,,,,,14000074,DENT,4011.6,0.0,0.09,2.58,2.65,,,,7.614000000000033,6.0,14.9178284305241,1.567926949014802,Dent,dent,166,5
803,,,,,,,,,,,,,,,,,14000075,DENT,4013.263,0.0,0.1,5.37,3.42,,,,9.277000000000044,337.0,13.807572801786604,-5.860966927339108,Dent,dent,166,6
804,,,,,,,,,,,,,,,,,14000076,DENT,4013.292,0.0,0.11,6.5,3.34,,,,9.30600000000004,187.0,-14.888192274619831,-1.8280401510772097,Dent,dent,166,7
805,,,,,,,,,,,,,,,,,14000077,DENT,4018.587,0.0,0.12,2.17,2.5,,,,14.601000000000113,241.0,-7.272144303695052,-13.119295607090939,Dent,dent,166,8
168,1790,WELD,4021.011,0.0,,,,19.311999999999898,0.0,0.72,19.311999999999898,,,,,,1790,WELD,4041.508,0.0,,,,19.399999999999636,0.0,0.72,19.399999999999636,,,,,,167,-1
806,,,,,,,,,,,,,,,,,14000078,DENT,4023.467,0.0,0.19,11.73,3.1,,,,1.3589999999999236,136.0,-10.790097005079769,10.419875556884957,Dent,dent,167,0
807,,,,,,,,,,,,,,,,,14000079,DENT,4023.54,0.0,0.12,11.4,3.8,,,,1.431999999999789,334.0,13.481910694487503,-6.575567201836167,Dent,dent,167,1
808,,,,,,,,,,,,,,,,,14000080,DENT,4029.55,0.0,0.11,2.76,2.71,,,,7.442000000000007,88.0,0.5234924505375163,14.990862405286437,Dent,dent,167,2
169,1800,WELD,4038.2,0.25,,,,17.18899999999985,35000.0,0.72,17.18899999999985,,,,SEAMLESS,seamless,1800,WELD,4058.779,0.25,,,,17.271000000000186,35000.0,0.72,17.271000000000186,,,,SEAMLESS,seamless,168,-1
809,,,,,,,,,,,,,,,,,14000081,DENT,4055.13,0.25,0.09,3.13,2.56,,,,13.622000000000298,355.0,14.942920471376183,-1.3073361412148747,Dent,dent,168,0
810,,,,,,,,,,,,,,,,,14000082,DENT,4056.177,0.25,0.1,3.14,2.93,,,,14.669000000000324,82.0,2.087596514400982,14.854021031123555,Dent,dent,168,1
170,1810,WELD,4056.967,0.312,,,,18.76700000000028,35000.0,0.72,18.76700000000028,,,,SEAMLESS,seamless,1810,WELD,4077.643,0.312,,,,18.864000000000033,35000.0,0.72,18.864000000000033,,,,SEAMLESS,seamless,169,-1
63,20000271,METAL LOSS,4040.972,0.312,0.173,1.274,1.412,,,,2.7720000000003893,357.0,14.979443021318607,-0.7850393436441655,Ext Metal Loss,metal loss / mill anomaly,,,,,,,,,,,,,,,,,169,0
811,,,,,,,,,,,,,,,,,20000780,METAL LOSS,4063.42,0.312,0.173,0.774,1.044,,,,4.641000000000076,137.0,-10.970305524287557,10.229975400937477,Ext Metal Loss,metal loss / mill anomaly,169,0
812,,,,,,,,,,,,,,,,,20000781,METAL LOSS,4070.777,0.312,0.16,0.852,1.122,,,,11.998000000000047,181.0,-14.997715427345868,-0.26178609655925456,Ext Metal Loss,metal loss / mill anomaly,169,1
171,1820,WELD,4074.521,0.0,,,,17.554000000000087,0.0,0.72,17.554000000000087,,,,,,1820,WELD,4095.263,0.0,,,,17.61999999999989,0.0,0.72,17.61999999999989,,,,,,170,-1
172,1830,WELD,4093.189,0.219,,,,18.667999999999665,35000.0,0.72,18.667999999999665,,,,SEAMLESS,seamless,1830,WELD,4114.041,0.219,,,,18.778000000000247,35000.0,0.72,18.778000000000247,,,,SEAMLESS,seamless,171,-1
173,1840,WELD,4108.839,0.28,,,,15.650000000000091,35000.0,0.72,15.650000000000091,,,,SEAMLESS,seamless,1840,WELD,4129.761,0.28,,,,15.720000000000255,35000.0,0.72,15.720000000000255,,,,SEAMLESS,seamless,172,-1
813,,,,,,,,,,,,,,,,,20000782,METAL LOSS,4121.745,0.28,0.318,0.651,0.414,,,,7.7039999999997235,129.0,-9.439805865747559,11.657189421854566,Ext Metal Loss,metal loss / mill anomaly,172,0
814,,,,,,,,,,,,,,,,,20000783,METAL LOSS,4121.948,0.28,0.215,0.798,0.562,,,,7.907000000000153,139.0,-11.320643703341581,9.84088543485761,Ext Metal Loss,metal loss / mill anomaly,172,1
174,1850,WELD,4128.091,0.0,,,,19.252000000000407,0.0,0.72,19.252000000000407,,,,,,1850,WELD,4149.074,0.0,,,,19.312999999999192,0.0,0.72,19.312999999999192,,,,,,173,-1
175,1860,WELD,4146.912,0.0,,,,18.820999999999913,0.0,0.72,18.820999999999913,,,,,,1860,WELD,4168.015,0.0,,,,18.941000000000713,0.0,0.72,18.941000000000713,,,,,,174,-1
815,,,,,,,,,,,,,,,,,20000784,METAL LOSS,4157.321,0.0,0.201,0.769,0.985,,,,8.247000000000298,19.0,14.182778633989752,4.88352231685735,Ext Metal Loss,metal loss / mill anomaly,174,0
176,1870,WELD,4165.684,0.0,,,,18.771999999999935,0.0,0.72,18.771999999999935,,,,,,1870,WELD,4186.89,0.0,,,,18.875,0.0,0.72,18.875,,,,,,175,-1
177,1880,WELD,4184.914,0.25,,,,19.229999999999563,35000.0,0.72,19.229999999999563,,,,SEAMLESS,seamless,1880,WELD,4206.202,0.25,,,,19.311999999999898,35000.0,0.72,19.311999999999898,,,,SEAMLESS,seamless,176,-1
816,,,,,,,,,,,,,,,,,14000083,DENT,4191.242,0.25,0.09,3.13,2.03,,,,4.351999999999862,68.0,5.619098901238679,13.90775781850181,Dent,dent,176,0
178,1890,WELD,4203.02,0.28,,,,18.106000000000677,35000.0,0.72,18.106000000000677,,,,SEAMLESS,seamless,1890,WELD,4224.423,0.28,,,,18.22099999999955,35000.0,0.72,18.22099999999955,,,,SEAMLESS,seamless,177,-1
64,14000011,DENT,4185.428,0.28,0.17,2.67,5.2,,,,0.5140000000001237,31.0,12.857509510531685,7.725571123650813,TDW Correlated Deformation,deformation,,,,,,,,,,,,,,,,,177,0
817,,,,,,,,,,,,,,,,,14000084,DENT,4206.334,0.28,0.14,2.74,5.17,,,,0.1319999999996071,274.0,1.0463471061618783,-14.963460753897365,Dent,dent,177,0
818,,,,,,,,,,,,,,,,,20000785,METAL LOSS,4206.522,0.28,0.141,0.907,1.72,,,,0.31999999999970896,177.0,-14.979443021318607,0.7850393436441571,Ext Metal Loss,metal loss / mill anomaly,177,1
819,,,,,,,,,,,,,,,,,14000085,DENT,4206.563,0.28,0.07,2.41,4.24,,,,0.3609999999998763,183.0,-14.979443021318607,-0.7850393436441534,Dent,dent,177,2
820,,,,,,,,,,,,,,,,,20000786,METAL LOSS,4206.576,0.28,0.246,1.655,1.331,,,,0.3739999999997963,92.0,-0.5234924505375144,14.990862405286437,Ext Metal Loss,metal loss / mill anomaly,177,3
821,,,,,,,,,,,,,,,,,20000787,METAL LOSS,4206.649,0.28,0.127,1.214,3.373,,,,0.4470000000001164,55.0,8.603646545265692,12.287280664334876,Ext Metal Loss,metal loss / mill anomaly,177,4
822,,,,,,,,,,,,,,,,,14000086,DENT,4206.711,0.28,0.14,3.03,4.52,,,,0.5090000000000146,63.0,6.809857496093202,13.365097862825516,Dent,dent,177,5
823,,,,,,,,,,,,,,,,,20000788,METAL LOSS,4210.711,0.28,0.167,1.506,1.595,,,,4.5090000000000146,70.0,5.130302149885033,14.095389311788624,Ext Metal Loss,metal loss / mill anomaly,177,6
824,,,,,,,,,,,,,,,,,20000789,METAL LOSS,4210.878,0.28,0.17,0.866,0.794,,,,4.675999999999476,74.0,4.134560337254987,14.418925439074783,Ext Metal Loss,metal loss / mill anomaly,177,7
825,,,,,,,,,,,,,,,,,20000790,METAL LOSS,4211.017,0.28,0.228,0.476,0.399,,,,4.8149999999996,92.0,-0.5234924505375144,14.990862405286437,Ext Metal Loss,metal loss / mill anomaly,177,8
826,,,,,,,,,,,,,,,,,20000791,METAL LOSS,4211.111,0.28,0.129,0.741,1.207,,,,4.908999999999651,47.0,10.229975400937477,10.970305524287557,Ext Metal Loss,metal loss / mill anomaly,177,9
827,,,,,,,,,,,,,,,,,20000792,METAL LOSS,4211.243,0.28,0.118,0.801,1.125,,,,5.041000000000167,91.0,-0.2617860965592521,14.997715427345868,Ext Metal Loss,metal loss / mill anomaly,177,10
828,,,,,,,,,,,,,,,,,20000793,METAL LOSS,4211.397,0.28,0.147,0.321,0.366,,,,5.194999999999709,75.0,3.882285676537811,14.488887394336025,Ext Metal Loss,metal loss / mill anomaly,177,11
829,,,,,,,,,,,,,,,,,20000794,METAL LOSS,4211.609,0.28,0.138,0.631,0.67,,,,5.407000000000153,61.0,7.2721443036950575,13.119295607090937,Ext Metal Loss,metal loss / mill anomaly,177,12
830,,,,,,,,,,,,,,,,,20000795,METAL LOSS,4211.648,0.28,0.189,0.514,0.726,,,,5.445999999999913,93.0,-0.7850393436441576,14.979443021318607,Ext Metal Loss,metal loss / mill anomaly,177,13
831,,,,,,,,,,,,,,,,,20000796,METAL LOSS,4213.449,0.28,0.137,0.709,0.954,,,,7.246999999999389,36.0,12.135254915624213,8.816778784387097,Ext Metal Loss,metal loss / mill anomaly,177,14
832,,,,,,,,,,,,,,,,,20000797,METAL LOSS,4213.995,0.28,0.153,0.789,1.14,,,,7.792999999999665,349.0,14.72440775171496,-2.86213493064817,Ext Metal Loss,metal loss / mill anomaly,177,15
833,,,,,,,,,,,,,,,,,20000798,METAL LOSS,4214.336,0.28,0.182,0.493,0.534,,,,8.134000000000015,73.0,4.385575570841052,14.344571339445531,Ext Metal Loss,metal loss / mill anomaly,177,16
834,,,,,,,,,,,,,,,,,20000799,METAL LOSS,4214.938,0.28,0.153,0.626,0.593,,,,8.735999999999876,87.0,0.7850393436441595,14.979443021318607,Ext Metal Loss,metal loss / mill anomaly,177,17
835,,,,,,,,,,,,,,,,,20000800,METAL LOSS,4215.065,0.28,0.158,0.824,1.29,,,,8.862999999999374,82.0,2.087596514400982,14.854021031123555,Ext Metal Loss,metal loss / mill anomaly,177,18
836,,,,,,,,,,,,,,,,,20000801,METAL LOSS,4215.616,0.28,0.115,0.636,1.107,,,,9.41399999999976,258.0,-3.1186753622663974,-14.672214011007084,Ext Metal Loss,metal loss / mill anomaly,177,19
837,,,,,,,,,,,,,,,,,20000802,METAL LOSS,4216.475,0.28,0.156,0.855,0.768,,,,10.273000000000138,44.0,10.790097005079767,10.419875556884959,Ext Metal Loss,metal loss / mill anomaly,177,20
838,,,,,,,,,,,,,,,,,20000803,METAL LOSS,4216.491,0.28,0.122,0.514,0.43,,,,10.28899999999976,353.0,14.888192274619831,-1.8280401510772086,Ext Metal Loss,metal loss / mill anomaly,177,21
179,1900,WELD,4221.399,0.25,,,,18.378999999999905,35000.0,0.72,18.378999999999905,,,,SEAMLESS,seamless,1900,WELD,4242.886,0.25,,,,18.463000000000648,35000.0,0.72,18.463000000000648,,,,SEAMLESS,seamless,178,-1
839,,,,,,,,,,,,,,,,,20000804,METAL LOSS,4232.59,0.25,0.155,0.713,0.876,,,,8.167000000000371,284.0,3.6288284339950114,-14.55443589413995,Ext Metal Loss,metal loss / mill anomaly,178,0
180,1910,WELD,4237.993,0.28,,,,16.59400000000005,35000.0,0.72,16.59400000000005,,,,SEAMLESS,seamless,1910,WELD,4259.565,0.28,,,,16.678999999999178,35000.0,0.72,16.678999999999178,,,,SEAMLESS,seamless,179,-1
181,1920,WELD,4253.67,0.0,,,,15.67699999999968,0.0,0.72,15.67699999999968,,,,,,1920,WELD,4275.274,0.0,,,,15.709000000000742,0.0,0.72,15.709000000000742,,,,,,180,-1
182,1930,WELD,4270.165,0.219,,,,16.49499999999989,35000.0,0.72,16.49499999999989,,,,SEAMLESS,seamless,1930,WELD,4291.847,0.219,,,,16.57299999999941,35000.0,0.72,16.57299999999941,,,,SEAMLESS,seamless,181,-1
183,1940,WELD,4286.939,0.28,,,,16.774000000000342,35000.0,0.72,16.774000000000342,,,,SEAMLESS,seamless,1940,WELD,4308.702,0.28,,,,16.855000000000473,35000.0,0.72,16.855000000000473,,,,SEAMLESS,seamless,182,-1
840,,,,,,,,,,,,,,,,,20000805,METAL LOSS,4293.381,0.28,0.197,0.923,1.154,,,,1.5340000000005602,313.0,10.229975400937478,-10.970305524287557,Ext Metal Loss,metal loss / mill anomaly,182,0
841,,,,,,,,,,,,,,,,,14000087,DENT,4295.439,0.28,0.07,5.48,4.08,,,,3.592000000000553,229.0,-9.840885434857611,-11.32064370334158,Dent,dent,182,1
842,,,,,,,,,,,,,,,,,20000806,METAL LOSS,4296.768,0.28,0.119,0.973,1.562,,,,4.9210000000002765,185.0,-14.942920471376183,-1.3073361412148692,Ext Metal Loss,metal loss / mill anomaly,182,2
843,,,,,,,,,,,,,,,,,20000807,METAL LOSS,4297.917,0.28,0.102,0.769,1.731,,,,6.0700000000006185,189.0,-14.815325108927066,-2.3465169756034614,Ext Metal Loss,metal loss / mill anomaly,182,3
844,,,,,,,,,,,,,,,,,20000808,METAL LOSS,4298.757,0.28,0.153,0.538,0.588,,,,6.9099999999998545,233.0,-9.027225347280725,-11.979532650709393,Ext Metal Loss,metal loss / mill anomaly,182,4
845,,,,,,,,,,,,,,,,,20000809,METAL LOSS,4306.214,0.28,0.128,0.613,1.93,,,,14.36700000000019,57.0,8.169585525225406,12.58005851918136,Ext Metal Loss,metal loss / mill anomaly,182,5
184,1950,WELD,4305.089,0.312,,,,18.149999999999636,35000.0,0.72,18.149999999999636,,,,SEAMLESS,seamless,1950,WELD,4326.879,0.312,,,,18.17699999999968,35000.0,0.72,18.17699999999968,,,,SEAMLESS,seamless,183,-1
185,1960,WELD,4324.046,0.25,,,,18.957000000000335,35000.0,0.72,18.957000000000335,,,,SEAMLESS,seamless,1960,WELD,4345.897,0.25,,,,19.01800000000003,35000.0,0.72,19.01800000000003,,,,SEAMLESS,seamless,184,-1
186,1970,WELD,4339.614,0.0,,,,15.567999999999302,0.0,0.72,15.567999999999302,,,,,,1970,WELD,4361.519,0.0,,,,15.622000000000298,0.0,0.72,15.622000000000298,,,,,,185,-1
846,,,,,,,,,,,,,,,,,14000088,DENT,4354.883,0.0,0.09,6.34,2.62,,,,8.985999999999876,9.0,14.815325108927066,2.346516975603463,Dent,dent,185,0
847,,,,,,,,,,,,,,,,,13000009,LOCATION,4361.244,0.0,,,,,,,15.346999999999753,230.0,-9.641814145298094,-11.490666646784668,Gain,gain,185,1
187,1980,WELD,4355.302,0.219,,,,15.688000000000102,35000.0,0.72,15.688000000000102,,,,SEAMLESS,seamless,1980,WELD,4377.283,0.219,,,,15.764000000000124,35000.0,0.72,15.764000000000124,,,,SEAMLESS,seamless,186,-1
848,,,,,,,,,,,,,,,,,13000010,LOCATION,4361.751,0.219,,,,,,,0.2319999999999709,225.0,-10.606601717798215,-10.606601717798211,Gain,gain,186,0
188,1990,WELD,4373.719,0.28,,,,18.41700000000037,35000.0,0.72,18.41700000000037,,,,SEAMLESS,seamless,1990,WELD,4395.799,0.28,,,,18.51599999999962,35000.0,0.72,18.51599999999962,,,,SEAMLESS,seamless,187,-1
189,2000,WELD,4393.413,0.0,,,,19.693999999999505,0.0,0.72,19.693999999999505,,,,,,2000,WELD,4415.58,0.0,,,,19.78099999999995,0.0,0.72,19.78099999999995,,,,,,188,-1
190,2010,WELD,4409.325,0.25,,,,15.912000000000262,35000.0,0.72,15.912000000000262,,,,SEAMLESS,seamless,2010,WELD,4431.563,0.25,,,,15.983000000000175,35000.0,0.72,15.983000000000175,,,,SEAMLESS,seamless,189,-1
191,2020,WELD,4425.695,0.28,,,,16.36999999999989,35000.0,0.72,16.36999999999989,,,,SEAMLESS,seamless,2020,WELD,4447.993,0.28,,,,16.43000000000029,35000.0,0.72,16.43000000000029,,,,SEAMLESS,seamless,190,-1
4,10000006,LOCATION,4413.395,0.28,,,,,,,4.0700000000006185,329.0,12.857509510531681,-7.725571123650817,Patch,patch,10000007,LOCATION,4435.649,0.28,,,,,,,4.08600000000024,318.0,11.147172382160914,-10.036959095382873,Patch,patch,190,0
228,20000272,METAL LOSS,4417.693,0.28,0.105,0.685,2.036,,,,8.368000000000393,306.0,8.816778784387093,-12.135254915624213,Ext Metal Loss,metal loss / mill anomaly,20000811,METAL LOSS,4439.942,0.28,0.162,0.848,1.367,,,,8.378999999999905,308.0,9.234922129884877,-11.820161304100827,Ext Metal Loss,metal loss / mill anomaly,190,1
849,,,,,,,,,,,,,,,,,20000810,METAL LOSS,4438.512,0.28,0.171,0.583,0.618,,,,6.948999999999614,314.0,10.419875556884959,-10.790097005079767,Ext Metal Loss,metal loss / mill anomaly,190,1
229,20000273,METAL LOSS,4420.013,0.28,0.24,0.547,0.624,,,,10.688000000000102,331.0,13.119295607090939,-7.272144303695052,Ext Metal Loss,metal loss / mill anomaly,20000814,METAL LOSS,4442.285,0.28,0.167,0.708,0.754,,,,10.721999999999753,330.0,12.990381056766577,-7.500000000000007,Ext Metal Loss,metal loss / mill anomaly,190,2
230,20000274,METAL LOSS,4420.071,0.28,0.186,1.135,1.117,,,,10.746000000000095,43.0,10.970305524287557,10.229975400937477,Ext Metal Loss,metal loss / mill anomaly,20000815,METAL LOSS,4442.352,0.28,0.107,0.947,1.67,,,,10.78899999999976,34.0,12.435563588325625,8.387893552061204,Ext Metal Loss,metal loss / mill anomaly,190,3
850,,,,,,,,,,,,,,,,,20000812,METAL LOSS,4440.175,0.28,0.182,1.236,0.909,,,,8.61200000000008,82.0,2.087596514400982,14.854021031123555,Ext Metal Loss,metal loss / mill anomaly,190,3
231,20000275,METAL LOSS,4420.12,0.28,0.202,1.303,1.652,,,,10.795000000000073,337.0,13.807572801786604,-5.860966927339108,Ext Metal Loss,metal loss / mill anomaly,20000816,METAL LOSS,4442.39,0.28,0.21,1.325,1.545,,,,10.827000000000226,333.0,13.365097862825516,-6.809857496093205,Ext Metal Loss,metal loss / mill anomaly,190,4
851,,,,,,,,,,,,,,,,,20000813,METAL LOSS,4440.594,0.28,0.254,1.077,0.59,,,,9.030999999999949,62.0,7.042073441788363,13.244213892883904,Ext Metal Loss,metal loss / mill anomaly,190,4
232,20000276,METAL LOSS,4420.264,0.28,0.256,0.603,0.636,,,,10.939000000000306,337.0,13.807572801786604,-5.860966927339108,Ext Metal Loss,metal loss / mill anomaly,20000817,METAL LOSS,4442.533,0.28,0.198,0.568,0.847,,,,10.970000000000255,335.0,13.594616805549752,-6.339273926110487,Ext Metal Loss,metal loss / mill anomaly,190,5
233,20000277,METAL LOSS,4420.314,0.28,0.245,1.649,1.804,,,,10.989000000000487,355.0,14.942920471376183,-1.3073361412148747,Ext Metal Loss,metal loss / mill anomaly,20000818,METAL LOSS,4442.593,0.28,0.256,1.141,1.165,,,,11.029999999999745,2.0,14.990862405286437,0.5234924505375146,Ext Metal Loss,metal loss / mill anomaly,190,6
234,20000278,METAL LOSS,4420.634,0.28,0.224,0.892,1.548,,,,11.309000000000196,343.0,14.34457133944553,-4.385575570841056,Ext Metal Loss,metal loss / mill anomaly,20000821,METAL LOSS,4442.903,0.28,0.308,0.955,1.109,,,,11.340000000000146,343.0,14.34457133944553,-4.385575570841056,Ext Metal Loss,metal loss / mill anomaly,190,7
235,20000279,METAL LOSS,4420.822,0.28,0.174,0.879,1.069,,,,11.497000000000298,1.0,14.997715427345868,0.26178609655925267,Ext Metal Loss,metal loss / mill anomaly,20000822,METAL LOSS,4443.082,0.28,0.151,0.944,1.182,,,,11.519000000000233,353.0,14.888192274619831,-1.8280401510772086,Ext Metal Loss,metal loss / mill anomaly,190,8
