,A,id_A,wc_A,feature_A,us_weld_dist_wc_ft_A,wt_A,depth_in_A,length_in_A,width_in_A,orientation_deg_A,pressure_1_A,pressure_2_A,joint_length_A,lat_A,lng_A,comments_A,us_weld_id_A,feature_category_A,us_weld_dist_coord_m_A,pipe_section_A,section_sequence_A,orientation_x_A,orientation_y_A,h_dist_A,wc_norm_A,B,id_B,wc_B,feature_B,us_weld_dist_wc_ft_B,wt_B,depth_in_B,length_in_B,width_in_B,orientation_deg_B,pressure_1_B,pressure_2_B,joint_length_B,lat_B,lng_B,comments_B,us_weld_id_B,feature_category_B,us_weld_dist_coord_m_B,pipe_section_B,section_sequence_B,orientation_x_B,orientation_y_B,h_dist_B,wc_norm_B,match_score
234,2677,24540,104949.76,WELD,8.889000000010128,0.28,,,,,,,39.645999999993364,32.55264539,-104.22248854,,24550.0,,2.6360359222644787,2444,0,,,298.532760382858,104949.76,2690,24780,105589.279,WELD,8.896000000007916,0.28,,,,,,,39.754999999990105,32.55264539,-104.22248854,,24790.0,,2.6360359222644787,2468,0,,,298.532760382858,105226.46955028237,0.6639328451285289
235,2739,24980,106643.957,WELD,45.153000000005704,0.219,,,,,,,25.0,32.55720381,-104.22327621,,24990.0,,13.789561442215751,2488,0,,,299.02727323725355,106643.957,2754,25220,107280.725,WELD,45.070999999996275,0.219,,,,,,,24.960000000006403,32.55720381,-104.22327621,,25230.0,,13.789561442215751,2512,0,,,299.02727323725355,106912.10521934906,0.6662971930880116
236,2762,25210,107585.202,WELD,45.14199999999255,0.219,,,,,,,27.052000000010594,32.55972115,-104.22398556,,25220.0,,13.80069820109203,2511,0,,,299.3105877472711,107585.202,2777,25450,108221.972,WELD,45.10100000000966,0.219,,,,,,,27.046999999991385,32.55972115,-104.22398556,,25460.0,,13.80069820109203,2535,0,,,299.3105877472711,107850.11891686113,0.6666608904901645
237,2773,25310,107990.279,WELD,44.95600000000559,0.219,,,,,,,39.3119999999908,32.56080564,-104.22428605,,25320.0,,13.74366999340934,2521,0,,,299.432454399583,107990.279,2788,25550,108627.299,WELD,45.0109999999986,0.219,,,,,,,39.38199999999779,32.56080564,-104.22428605,,25560.0,,13.74366999340934,2545,0,,,299.432454399583,108254.05356735295,0.665536446709517
238,2782,25400,108384.831,WELD,45.021999999997206,0.219,,,,,,,34.47600000000966,32.56186144,-104.22458025,,25410.0,,13.760155339988692,2530,0,,,299.55116012870036,108384.831,2797,25640,109022.135,WELD,45.00200000000768,0.219,,,,,,,34.46899999999732,32.56186144,-104.22458025,,25650.0,,13.760155339988692,2554,0,,,299.55116012870036,108647.5332557566,0.6666553454549368
239,3017,27670,118172.04,WELD,45.03300000001036,0.219,,,,,,,35.39299999999639,32.58865973,-104.2253816,,27680.0,,13.770649467058666,2757,0,,,302.3184324889609,118172.04,3032,27910,118798.543,WELD,45.130999999993946,0.219,,,,,,,35.379000000000815,32.58865973,-104.2253816,,27920.0,,13.770649467058666,2781,0,,,302.3184324889609,118390.35805781891,0.6666213841269398
240,3023,27730,118423.776,WELD,45.153000000005704,0.219,,,,,,,26.36500000000524,32.58935195,-104.22537176,,27740.0,,13.80728492845252,2763,0,,,302.3888418599716,118423.776,3038,27970,119050.06,WELD,45.06100000000151,0.219,,,,,,,26.236000000004424,32.58935195,-104.22537176,,27980.0,,13.80728492845252,2787,0,,,302.3888418599716,118641.01106511363,0.6628438689807719
241,3051,28010,119666.265,WELD,45.05500000000757,0.219,,,,,,,33.4600000000064,32.59276838,-104.22531392,,28020.0,,13.778508527535308,2791,0,,,302.73605076952975,119666.265,3066,28250,120291.129,WELD,45.020999999993364,0.219,,,,,,,33.48200000000361,32.59276838,-104.22531392,,28260.0,,13.778508527535308,2815,0,,,302.73605076952975,119877.81683613615,0.666554857677634
242,3093,28420,121421.19,WELD,45.06500000000233,0.219,,,,,,,36.463000000003376,32.59759337,-104.225233,,28430.0,,13.780295584108814,2832,0,,,303.2265724424901,121421.19,3109,28660,122049.07,WELD,45.25199999999313,0.219,,,,,,,36.62300000000687,32.59759337,-104.225233,,28670.0,,13.780295584108814,2856,0,,,303.2265724424901,121629.71908646793,0.6608039799774743
243,3112,28600,122190.688,WELD,45.120000000009895,0.219,,,,,,,29.19199999999546,32.59970895,-104.22519821,,28610.0,,13.797239400087125,2850,0,,,303.44172264036524,122190.688,3128,28840,122821.32,WELD,45.26699999999255,0.219,,,,,,,29.309000000008382,32.59970895,-104.22519821,,28850.0,,13.797239400087125,2874,0,,,303.44172264036524,122399.31631004867,0.6635187939803573
244,3178,29230,124588.702,WELD,45.021999999997206,0.219,,,,,,,16.572000000000116,32.60627589,-104.22484004,,29240.0,,13.75150704762119,2913,0,,,304.10059909999757,124588.702,3194,29470,125229.107,WELD,45.262000000002445,0.219,,,,,,,16.669000000008964,32.60627589,-104.22484004,,29480.0,,13.75150704762119,2937,0,,,304.10059909999757,124798.83225718215,0.6644997996995942
245,3218,29620,126284.947,WELD,45.11999999999534,0.219,,,,,,,38.77700000000186,32.61085777,-104.2238147,,29630.0,,13.774202708621731,2952,0,,,304.53218018648835,126284.947,3234,29860,126926.24,WELD,45.00199999999313,0.219,,,,,,,38.78399999999965,32.61085777,-104.2238147,,29870.0,,13.774202708621731,2976,0,,,304.53218018648835,126490.13539068458,0.6666553454549837
246,3250,29910,127558.081,WELD,45.04299999999057,0.219,,,,,,,28.94200000001001,32.61429844,-104.22304445,,29920.0,,13.778875457370209,2981,0,,,304.85643755043594,127558.081,3265,30150,128199.017,WELD,45.09499999998661,0.219,,,,,,,28.88300000000163,32.61429844,-104.22304445,,30160.0,,13.778875457370209,3005,0,,,304.85643755043594,127758.54024071684,0.6658633544117708
247,3289,30250,128927.808,WELD,45.06599999999162,0.219,,,,,,,15.993000000002212,32.61800765,-104.22248007,,30260.0,,13.775450714844503,3015,0,,,305.21585565175366,128927.808,3301,30490,129568.804,WELD,45.046000000002095,0.219,,,,,,,15.972000000008848,32.61800765,-104.22248007,,30500.0,,13.775450714844503,3039,0,,,305.21585565175366,129123.62184912988,0.6665647896027659
248,3328,30600,130442.077,WELD,45.0109999999986,0.219,,,,,,,34.14800000000105,32.62186547,-104.22433372,,30610.0,,13.755067188655353,3050,0,,,305.67857427445404,130442.077,3340,30840,131082.063,WELD,45.05100000000675,0.219,,,,,,,34.163999999989755,32.62186547,-104.22433372,,30850.0,,13.755067188655353,3074,0,,,305.67857427445404,130631.6826130775,0.6666075233548602
249,3366,30930,131889.032,WELD,45.0109999999986,0.219,,,,,,,33.50500000000466,32.62576015,-104.2248009,,30940.0,,13.750520892703966,3083,0,,,306.09463667861434,131889.032,3376,31170,132528.692,WELD,45.01199999998789,0.219,,,,,,,33.50600000002305,32.62576015,-104.2248009,,31180.0,,13.750520892703966,3107,0,,,306.09463667861434,132073.34225950215,0.666666435617678
250,3457,31800,135610.125,WELD,45.09799999999814,0.219,,,,,,,32.92600000000675,32.63597012,-104.2240957,,31810.0,,13.79239875163115,3170,0,,,307.11566892203507,135610.125,3466,32040,136247.559,WELD,45.05199999999604,0.219,,,,,,,32.896999999997206,32.63597012,-104.2240957,,32050.0,,13.79239875163115,3194,0,,,307.11566892203507,135779.43448101854,0.6664724110317998
251,3472,31950,136267.767,WELD,45.06600000002072,0.219,,,,,,,31.615999999979977,32.63777527,-104.22396117,,31960.0,,13.78107041399518,3185,0,,,307.2959192564618,136267.767,3481,32190,136904.517,WELD,45.05100000000675,0.219,,,,,,,31.527999999991152,32.63777527,-104.22396117,,32200.0,,13.78107041399518,3209,0,,,307.2959192564618,136434.13574720066,0.6648822162551584
252,3480,32020,136567.112,WELD,44.25800000000163,0.219,,,,,,,28.98499999998603,32.63859688,-104.22389952,,32030.0,,13.53449664317238,3192,0,,,307.3779532767322,136567.112,3488,32260,137203.66,WELD,44.26600000000326,0.219,,,,,,,28.97599999999511,32.63859688,-104.22389952,,32270.0,,13.53449664317238,3216,0,,,307.3779532767322,136732.25115316195,0.6666479522181948
253,3486,32080,136824.765,WELD,45.054999999993015,0.219,,,,,,,33.03500000000349,32.63930415,-104.22384775,,32090.0,,13.779294139060909,3198,0,,,307.4486223252549,136824.765,3494,32320,137461.182,WELD,45.10099999999511,0.219,,,,,,,33.00500000000466,32.63930415,-104.22384775,,32330.0,,13.779294139060909,3222,0,,,307.4486223252549,136988.8885325222,0.6664587873601863
254,3539,32560,138762.026,WELD,45.05399999997462,0.219,,,,,,,37.87200000000303,32.64404054,-104.2260458,,32570.0,,13.776660670730987,3246,0,,,308.01390761802236,138762.026,3548,32800,139398.41,WELD,45.01600000000326,0.219,,,,,,,37.91899999999441,32.64404054,-104.2260458,,32810.0,,13.776660670730987,3270,0,,,308.01390761802236,138919.46190933415,0.6661566698364545
255,3560,32740,139544.93,WELD,44.9890000000014,0.219,,,,,,,23.10099999999511,32.64598548,-104.22714156,,32750.0,,13.755489449266472,3264,0,,,308.2530182922427,139544.93,3567,32980,140180.836,WELD,45.0109999999986,0.219,,,,,,,23.105000000010477,32.64598548,-104.22714156,,32990.0,,13.755489449266472,3288,0,,,308.2530182922427,139699.2001770679,0.6666629699021746
256,3625,33350,142199.647,WELD,45.054999999993015,0.219,,,,,,,26.61600000000908,32.65259847,-104.23080885,,33360.0,,13.77330871733517,3325,0,,,309.0639032924246,142199.647,3630,33590,142835.612,WELD,45.012000000017,0.219,,,,,,,26.63399999999092,32.65259847,-104.23080885,,33600.0,,13.77330871733517,3349,0,,,309.0639032924246,142344.8566857487,0.666591815176694
257,3738,34450,147032.061,WELD,44.95700000002398,0.219,,,,,,,33.38399999999092,32.66491979,-104.23669916,,34460.0,,13.52885986376571,3435,0,,,310.5406304513916,147032.061,3745,34690,147671.664,WELD,45.18800000002375,0.219,,,,,,,33.413000000000466,32.66491979,-104.23669916,,34700.0,,13.52885986376571,3459,0,,,310.5406304513916,147164.29623549557,0.6664724110317998
258,3764,34690,148052.367,WELD,45.03299999999581,0.219,,,,,,,20.828999999997905,32.66693709,-104.2389992,,34700.0,,13.745911946556404,3459,0,,,310.830728294828,148052.367,3772,34930,148692.971,WELD,45.0800000000163,0.219,,,,,,,20.82699999999022,32.66693709,-104.2389992,,34940.0,,13.745911946556404,3483,0,,,310.830728294828,148182.09491678223,0.6666657424717001
259,3786,34910,149035.959,WELD,45.03299999999581,0.219,,,,,,,38.39499999998952,32.66886655,-104.24124281,,34920.0,,13.746997603506507,3481,0,,,311.1098163628606,149035.959,3794,35150,149677.183,WELD,45.021999999997206,0.219,,,,,,,38.430999999982305,32.66886655,-104.24124281,,35160.0,,13.746997603506507,3505,0,,,311.1098163628606,149162.92602408543,0.6663673615406153
260,3798,35020,149522.226,WELD,45.021999999997206,0.219,,,,,,,35.994000000006054,32.6698201,-104.24235234,,35030.0,,13.748211375626685,3492,0,,,311.2477842758201,149522.226,3806,35260,150163.721,WELD,45.06600000002072,0.219,,,,,,,36.00899999999092,32.6698201,-104.24235234,,35270.0,,13.748211375626685,3516,0,,,311.2477842758201,149647.79270452124,0.6666146846818412
261,3808,35110,149903.875,WELD,45.03200000000652,0.219,,,,,,,21.320999999996275,32.67056919,-104.24322324,,35120.0,,13.75118672676415,3501,0,,,311.3561496948802,149903.875,3816,35350,150545.562,WELD,45.095999999990454,0.219,,,,,,,21.3179999999993,32.67056919,-104.24322324,,35360.0,,13.75118672676415,3525,0,,,311.3561496948802,150028.32203239345,0.6666645872316153
262,3816,35190,150243.231,WELD,44.945000000006985,0.219,,,,,,,25.95000000001164,32.67123346,-104.24399978,,35200.0,,13.72389971375731,3509,0,,,311.4524040641775,150243.231,3824,35430,150885.222,WELD,44.95299999997951,0.219,,,,,,,25.956000000005588,32.67123346,-104.24399978,,35440.0,,13.72389971375731,3533,0,,,311.4524040641775,150366.8152573354,0.6666583490042938
263,3820,35230,150408.536,WELD,45.08800000001793,0.219,,,,,,,30.25099999998929,32.67155828,-104.2443765,,35240.0,,13.756187096873527,3513,0,,,311.49936426391065,150408.536,3828,35470,151050.685,WELD,45.05600000001141,0.219,,,,,,,30.29099999999744,32.67155828,-104.2443765,,35480.0,,13.756187096873527,3537,0,,,311.49936426391065,150531.7098710037,0.6662971930877429
264,3838,35400,151162.423,WELD,41.52799999999115,0.219,,,,,,,33.286000000021886,32.67305625,-104.24606878,,35410.0,,12.634038395674564,3530,0,,,311.7143099975185,151162.423,3848,35640,151804.807,WELD,41.51699999999255,0.219,,,,,,,33.28599999999278,32.67305625,-104.24606878,,35650.0,,12.634038395674564,3554,0,,,311.7143099975185,151283.24136655717,0.6666666666666666
265,3845,35460,151411.714,WELD,45.0,0.219,,,,,,,27.762000000016997,32.67361704,-104.24653436,,35470.0,,13.752308535209787,3536,0,,,311.7886868660858,151411.714,3854,35700,152054.228,WELD,45.046000000002095,0.219,,,,,,,27.768000000010943,32.67361704,-104.24653436,,35710.0,,13.752308535209787,3560,0,,,311.7886868660858,151531.805573877,0.6666583490042938
266,3861,35610,152073.515,WELD,45.0109999999986,0.219,,,,,,,31.47400000001653,32.67508386,-104.24778877,,35620.0,,13.710524187560143,3551,0,,,311.98456299146744,152073.515,3870,35850,152716.558,WELD,45.11500000001979,0.219,,,,,,,31.527999999991152,32.67508386,-104.24778877,,35860.0,,13.710524187560143,3575,0,,,311.98456299146744,152191.86038655974,0.6659936080357668
267,3865,35650,152238.155,WELD,45.0109999999986,0.219,,,,,,,29.61799999998766,32.67539943,-104.24817273,,35660.0,,13.74520825702982,3555,0,,,312.03084779050437,152238.155,3875,35890,152881.528,WELD,45.00200000000768,0.219,,,,,,,29.65799999999581,32.67539943,-104.24817273,,35900.0,,13.74520825702982,3579,0,,,312.03084779050437,152356.26369374536,0.6662971930877429
268,3869,35690,152398.93,WELD,45.07600000000093,0.219,,,,,,,25.70999999999185,32.67571346,-104.24854142,,35700.0,,13.76239923982693,3559,0,,,312.0764213342401,152398.93,3879,35930,153042.456,WELD,45.01600000000326,0.219,,,,,,,25.721000000019558,32.67571346,-104.24854142,,35940.0,,13.76239923982693,3583,0,,,312.0764213342401,152516.63888571225,0.6666387109025959
269,3882,35820,152955.546,WELD,45.04399999999441,0.219,,,,,,,27.860000000015134,32.67701065,-104.24949057,,35830.0,,13.761112918877634,3572,0,,,312.24383496501747,152955.546,3892,36060,153600.177,WELD,45.070999999996275,0.219,,,,,,,27.910000000003492,32.67701065,-104.24949057,,36070.0,,13.761112918877634,3596,0,,,312.24383496501747,153072.44404354022,0.6660895441993994
270,3885,35850,153079.585,WELD,45.03299999999581,0.219,,,,,,,33.962999999988824,32.67730847,-104.2496874,,35860.0,,13.763260119289125,3575,0,,,312.28150543605506,153079.585,3895,36090,153724.173,WELD,45.08999999999651,0.219,,,,,,,33.919000000023516,32.67730847,-104.2496874,,36100.0,,13.763260119289125,3599,0,,,312.28150543605506,153196.01410159798,0.666219655683313
271,3889,35890,153244.345,WELD,45.10899999999674,0.219,,,,,,,29.58499999999185,32.67770317,-104.24995071,,35900.0,,13.786667503918595,3579,0,,,312.33151914681355,153244.345,3899,36130,153889.111,WELD,45.1589999999851,0.219,,,,,,,29.580000000016298,32.67770317,-104.24995071,,36140.0,,13.786667503918595,3603,0,,,312.33151914681355,153360.38551870768,0.6666608904902653
272,3942,36390,155443.385,WELD,45.0109999999986,0.219,,,,,,,33.14400000000023,32.68297034,-104.25346881,,36400.0,,13.754736524578405,3629,0,,,312.99910256628584,155443.385,3952,36630,156089.76,WELD,45.08599999998114,0.219,,,,,,,33.15200000000186,32.68297034,-104.25346881,,36640.0,,13.754736524578405,3653,0,,,312.99910256628584,155553.47501106866,0.666651879854793
273,3983,36750,156909.259,WELD,45.03299999999581,0.219,,,,,,,28.580999999976484,32.68647937,-104.25581046,,36760.0,,13.755669175353567,3665,0,,,313.4437816198945,156909.259,3992,36990,157555.484,WELD,44.96799999999348,0.219,,,,,,,28.494000000006054,32.68647937,-104.25581046,,37000.0,,13.755669175353567,3689,0,,,313.4437816198945,157014.16406375333,0.6649224358255194
274,4002,36940,157754.696,WELD,45.11999999999534,0.219,,,,,,,34.19200000001001,32.68850552,-104.25715928,,36950.0,,13.609924797937042,3684,0,,,313.70042747145663,157754.696,4012,37180,158400.127,WELD,45.095000000001164,0.219,,,,,,,34.21300000001793,32.68850552,-104.25715928,,37190.0,,13.609924797937042,3708,0,,,313.70042747145663,157855.90560822334,0.6665647896026247
275,4018,37080,158330.417,WELD,45.01100000002771,0.219,,,,,,,22.93699999997625,32.69006683,-104.25743389,,37090.0,,13.76838700115194,3698,0,,,313.870376046852,158330.417,4027,37320,158975.809,WELD,45.079999999987194,0.219,,,,,,,22.953000000008615,32.69006683,-104.25743389,,37330.0,,13.76838700115194,3722,0,,,313.870376046852,158429.61006774483,0.6666075233545373
276,4031,37180,158771.945,WELD,45.021999999997206,0.219,,,,,,,36.037000000011176,32.69127135,-104.25761801,,37190.0,,13.769771256621771,3708,0,,,314.0004836203938,158771.945,4039,37420,159417.389,WELD,45.04099999999744,0.219,,,,,,,36.08299999998417,32.69127135,-104.25761801,,37430.0,,13.769771256621771,3732,0,,,314.0004836203938,158869.6731845966,0.6661781252152
277,4049,37330,159439.38,WELD,45.021999999997206,0.219,,,,,,,36.86699999999837,32.69309201,-104.2578981,,37340.0,,13.770603365061996,3723,0,,,314.1972168379621,159439.38,4054,37570,160084.811,WELD,45.09600000001956,0.219,,,,,,,36.90299999999115,32.69309201,-104.2578981,,37580.0,,13.770603365061996,3747,0,,,314.1972168379621,159534.80250561534,0.6663673615406153
278,4056,37400,159740.461,WELD,45.0,0.219,,,,,,,30.95000000001164,32.69391346,-104.25802373,,37410.0,,13.764557268754114,3730,0,,,314.2859554555434,159740.461,4061,37640,160386.125,WELD,45.08999999999651,0.219,,,,,,,30.962999999988824,32.69391346,-104.25802373,,37650.0,,13.764557268754114,3754,0,,,314.2859554555434,159835.08145391708,0.6666276216625793
279,4167,38320,163775.419,WELD,45.0109999999986,0.219,,,,,,,33.53699999998207,32.70492541,-104.25970104,,38330.0,,13.773665658239963,3822,0,,,315.4754726713883,163775.419,4171,38560,164421.874,WELD,44.962999999988824,0.219,,,,,,,33.60899999999674,32.70492541,-104.25970104,,38570.0,,13.773665658239963,3846,0,,,315.4754726713883,163856.9671456864,0.665471057700504
280,4174,38390,164078.006,WELD,44.978000000002794,0.219,,,,,,,32.630999999993946,32.70575147,-104.25982561,,38400.0,,13.761411881285303,3829,0,,,315.56467214950334,164078.006,4178,38630,164724.855,WELD,45.070999999996275,0.219,,,,,,,32.67699999999604,32.70575147,-104.25982561,,38640.0,,13.761411881285303,3853,0,,,315.56467214950334,164158.9073676323,0.6661781252145823
281,4248,39060,166933.28,WELD,45.087999999988824,0.219,,,,,,,34.62899999998626,32.7134617,-104.26149177,,39070.0,,13.783656417375047,3896,0,,,316.4155394014969,166933.28,4252,39300,167579.876,WELD,45.037000000011176,0.219,,,,,,,34.60999999998603,32.7134617,-104.26149177,,39310.0,,13.783656417375047,3920,0,,,316.4155394014969,167004.12100941234,0.6665832683905865
282,4312,39630,169431.491,WELD,5.861999999993714,0.219,,,,,,,39.1820000000007,32.72029089,-104.26203609,,39640.0,,1.7929614132481482,3953,0,,,317.13561936463793,169431.491,4315,39870,170075.595,WELD,5.861000000004424,0.219,,,,,,,39.20900000000256,32.72029089,-104.26203609,,39880.0,,1.7929614132481482,3977,0,,,317.13561936463793,169491.26689900478,0.6664982744500055
283,4375,40240,172048.981,WELD,45.04300000000512,0.219,,,,,,,25.25099999998929,32.7274332,-104.2631218,,40250.0,,13.7851556550798,4014,0,,,317.9075310339339,172048.981,4378,40480,172692.837,WELD,44.962999999988824,0.219,,,,,,,25.239999999990687,32.7274332,-104.2631218,,40490.0,,13.7851556550798,4038,0,,,317.9075310339339,172099.51834172275,0.6666387109027438
284,4405,40400,172697.537,WELD,42.03299999999581,0.28,,,,,,,17.32200000001467,32.72920378,-104.26339177,,40410.0,,12.857863045055055,4030,0,,,318.09893885584165,172697.537,4405,40640,173341.273,WELD,42.07100000002538,0.28,,,,,,,17.312999999994645,32.72920378,-104.26339177,,40650.0,,12.857863045055055,4054,0,,,318.09893885584165,172745.72688205275,0.6666479522180738
285,4425,40600,173561.394,WELD,44.95600000000559,0.219,,,,,,,14.094000000011874,32.73156216,-104.26374982,,40610.0,,13.75667765965292,4050,0,,,318.3538478635956,173561.394,4425,40840,174204.066,WELD,44.97299999999814,0.219,,,,,,,14.073000000003958,32.73156216,-104.26374982,,40850.0,,13.75667765965292,4074,0,,,318.3538478635956,173605.55607897716,0.6665647896026247
286,4461,40930,175028.72,WELD,44.95600000000559,0.219,,,,,,,29.902000000001863,32.73556773,-104.2643592,,40940.0,,13.756969777649717,4083,0,,,318.7868749044821,175028.72,4461,41170,175671.18,WELD,44.99199999999837,0.219,,,,,,,29.902999999991152,32.73556773,-104.2643592,,41180.0,,13.756969777649717,4107,0,,,318.7868749044821,175067.630356836,0.6666664356176915
287,4468,41000,175322.606,WELD,42.162000000011176,0.219,,,,,,,26.768000000010943,32.73637001,-104.26448079,,41010.0,,12.895649607772315,4090,0,,,318.87359481004876,175322.606,4468,41240,175964.973,WELD,42.07600000000093,0.219,,,,,,,26.73300000000745,32.73637001,-104.26448079,,41250.0,,12.895649607772315,4114,0,,,318.87359481004876,175360.4141407239,0.666383751697179
288,4492,41190,176153.72,WELD,44.95699999999488,0.219,,,,,,,23.70100000000093,32.73863842,-104.26482414,,41200.0,,13.746079374735086,4109,0,,,319.1187847996537,176153.72,4492,41430,176796.293,WELD,45.02599999998347,0.219,,,,,,,23.747999999992317,32.73863842,-104.26482414,,41440.0,,13.746079374735086,4133,0,,,319.1187847996537,176188.87845138385,0.6661566698364545
289,4509,41330,176768.076,WELD,44.9890000000014,0.219,,,,,,,29.551999999996042,32.7403143,-104.26507463,,41340.0,,13.760973308721535,4123,0,,,319.29982355942326,176768.076,4510,41570,177410.733,WELD,44.99199999999837,0.219,,,,,,,29.613000000012107,32.7403143,-104.26507463,,41580.0,,13.760973308721535,4147,0,,,319.29982355942326,176801.2077722734,0.6658080408733503
290,4537,41580,177866.832,WELD,45.0109999999986,0.219,,,,,,,39.49799999999232,32.74331088,-104.26553397,,41590.0,,13.769626664700079,4148,0,,,319.62396233418144,177866.832,4537,41820,178509.708,WELD,45.021999999997206,0.219,,,,,,,39.53300000002491,32.74331088,-104.26553397,,41830.0,,13.769626664700079,4172,0,,,319.62396233418144,177896.4076541571,0.6663837516967087
291,4582,41960,179552.193,WELD,45.021999999997206,0.219,,,,,,,24.453999999997905,32.74790933,-104.2662381,,41970.0,,13.775230748715407,4186,0,,,320.12139307125625,179552.193,4580,42200,180194.895,WELD,44.97200000000885,0.219,,,,,,,24.421000000002095,32.74790933,-104.2662381,,42210.0,,13.775230748715407,4210,0,,,320.12139307125625,179575.80582368036,0.6664151491795177
292,4589,42020,179803.754,WELD,45.02200000002631,0.219,,,,,,,26.527999999991152,32.74859573,-104.2663432,,42030.0,,13.769884457132502,4192,0,,,320.1956479919147,179803.754,4587,42260,180446.469,WELD,44.88399999999092,0.219,,,,,,,26.46700000000419,32.74859573,-104.2663432,,42270.0,,13.769884457132502,4216,0,,,320.1956479919147,179826.51563517292,0.6658080408741687
293,4594,42070,180010.992,WELD,45.04399999999441,0.219,,,,,,,27.11799999998766,32.74916105,-104.26643026,,42080.0,,13.774395155519258,4197,0,,,320.25682328519474,180010.992,4592,42310,180653.596,WELD,45.001000000018394,0.219,,,,,,,27.10999999998603,32.74916105,-104.26643026,,42320.0,,13.774395155519258,4221,0,,,320.25682328519474,180032.93112773183,0.666651879854793
294,4606,42170,180435.567,WELD,45.054000000003725,0.219,,,,,,,19.25800000000163,32.75031917,-104.26660261,,42180.0,,13.783921478324546,4207,0,,,320.38193491928456,180435.567,4604,42410,181077.911,WELD,45.01700000002165,0.219,,,,,,,19.27599999998347,32.75031917,-104.26660261,,42420.0,,13.783921478324546,4231,0,,,320.38193491928456,180455.78855204218,0.666591815176694
295,4609,42200,180556.855,WELD,45.0,0.219,,,,,,,31.245000000024447,32.75064993,-104.26665508,,42210.0,,13.761737315875397,4210,0,,,320.4177839807784,180556.855,4607,42440,181199.164,WELD,45.03100000001723,0.219,,,,,,,31.203999999997905,32.75064993,-104.26665508,,42450.0,,13.761737315875397,4234,0,,,320.4177839807784,180576.62503265188,0.6662784993823643
296,4613,42240,180714.945,WELD,45.00999999998021,0.219,,,,,,,22.893000000010943,32.75108153,-104.26671822,,42250.0,,13.764703696582256,4214,0,,,320.4643718975193,180714.945,4611,42480,181357.146,WELD,45.04099999999744,0.219,,,,,,,22.884000000020023,32.75108153,-104.26671822,,42490.0,,13.764703696582256,4238,0,,,320.4643718975193,180734.06434450136,0.6666479522181948
297,4621,42320,181048.198,WELD,45.04399999999441,0.219,,,,,,,18.319000000017695,32.75198764,-104.26685718,,42330.0,,13.766233393965134,4222,0,,,320.56241069263115,181048.198,4619,42560,181690.61,WELD,45.01100000002771,0.219,,,,,,,18.372999999992317,32.75198764,-104.26685718,,42570.0,,13.766233393965134,4246,0,,,320.56241069263115,181066.38285348692,0.6659936080357668
298,4623,42340,181130.141,WELD,44.9890000000014,0.219,,,,,,,36.89900000000489,32.75221111,-104.26689123,,42350.0,,13.765238873696966,4224,0,,,320.58658197844215,181130.141,4621,42580,181772.499,WELD,45.01199999998789,0.219,,,,,,,36.87799999999697,32.75221111,-104.26689123,,42590.0,,13.765238873696966,4248,0,,,320.58658197844215,181147.99055441516,0.6665647896026247
299,4626,42370,181251.626,WELD,45.06500000000233,0.219,,,,,,,31.495999999984633,32.75254272,-104.26694093,,42380.0,,13.786821951913554,4227,0,,,320.62242064848016,181251.626,4624,42610,181893.992,WELD,44.98199999998906,0.219,,,,,,,31.44000000000233,32.75254272,-104.26694093,,42620.0,,13.786821951913554,4251,0,,,320.62242064848016,181269.0662105945,0.6659428837462951
300,4658,42650,182504.126,WELD,45.021999999997206,0.219,,,,,,,37.455999999976484,32.75596203,-104.26744698,,42660.0,,13.773984082927086,4255,0,,,320.9917487871631,182504.126,4656,42890,183144.51,WELD,44.9769999999844,0.219,,,,,,,37.4090000000142,32.75596203,-104.26744698,,42900.0,,13.773984082927086,4279,0,,,320.9917487871631,182515.28852310692,0.6661566698370857
301,4667,42700,182719.29,WELD,29.14900000000489,0.219,,,,,,,34.912000000011176,32.75654862,-104.26753207,,42710.0,,8.903875581232509,4260,0,,,321.05504922282137,182719.29,4664,42940,183359.439,WELD,29.09399999998277,0.219,,,,,,,34.875,32.75654862,-104.26753207,,42950.0,,8.903875581232509,4284,0,,,321.05504922282137,182729.4792148091,0.6663505105300055
302,4668,42710,182748.439,WELD,45.086999999999534,0.219,,,,,,,29.14900000000489,32.75662817,-104.26754295,,42720.0,,13.789338551440139,4261,0,,,321.063610126499,182748.439,4665,42950,183388.533,WELD,45.05199999999604,0.219,,,,,,,29.09399999998277,32.75662817,-104.26754295,,42960.0,,13.789338551440139,4285,0,,,321.063610126499,182758.47327323948,0.6659684754880731
303,4672,42750,182911.637,WELD,45.110000000015134,0.219,,,,,,,27.82699999999022,32.75707296,-104.26761392,,42760.0,,13.791746426451164,4265,0,,,321.11184020032584,182911.637,4669,42990,183551.258,WELD,44.961999999999534,0.219,,,,,,,27.723999999987427,32.75707296,-104.26761392,,43000.0,,13.791746426451164,4289,0,,,321.11184020032584,182920.63929228406,0.6642244577042978
304,4678,42810,183162.707,WELD,45.077000000019325,0.219,,,,,,,25.457999999984168,32.75775726,-104.26772173,,42820.0,,13.774350418968066,4271,0,,,321.18599284777173,183162.707,4675,43050,183801.644,WELD,45.02600000001257,0.219,,,,,,,25.412000000011176,32.75775726,-104.26772173,,43060.0,,13.774350418968066,4295,0,,,321.18599284777173,183170.16518470683,0.6661781252152
