,wc_B,wc_A,lat_A,lat_B,lng_A,lng_B
367,15623.039,15515.759,32.35497896,32.35497896,-104.05633733,-104.05633733
368,15668.237,15560.661,32.35508326,32.35508326,-104.05641507,-104.05641507
369,15713.534,15605.65,32.35518802,32.35518802,-104.05649284,-104.05649284
370,15758.81,15650.606,32.35529258,32.35529258,-104.05657089,-104.05657089
371,15803.935,15695.41,32.35539671,32.35539671,-104.05664888,-104.05664888
372,15849.216,15740.388,32.35550137,32.35550137,-104.05672736,-104.05672736
373,15884.043,15774.984,32.35558177,32.35558177,-104.05678789,-104.05678789
374,15929.305,15819.94,32.35568652,32.35568652,-104.05686605,-104.05686605
375,15974.571,15864.907,32.35579116,32.35579116,-104.0569444,-104.0569444
376,16019.774,15909.809,32.35589529,32.35589529,-104.05702325,-104.05702325
377,16065.007,15954.744,32.35599946,32.35599946,-104.05710191,-104.05710191
378,16110.279,15999.689,32.35610379,32.35610379,-104.05718034,-104.05718034
379,16155.536,16044.667,32.35620821,32.35620821,-104.05725861,-104.05725861
380,16200.794,16089.602,32.3563125,32.3563125,-104.05733677,-104.05733677
381,16246.037,16134.569,32.35641706,32.35641706,-104.0574147,-104.0574147
382,16291.27,16179.525,32.35652164,32.35652164,-104.05749262,-104.05749262
383,16336.469,16224.46,32.35662632,32.35662632,-104.05757032,-104.05757032
384,16381.673,16269.394,32.35673126,32.35673126,-104.05764783,-104.05764783
385,16426.842,16314.285,32.35683578,32.35683578,-104.05772596,-104.05772596
386,16472.119,16359.231,32.35694012,32.35694012,-104.05780477,-104.05780477
387,16517.376,16404.198,32.35704441,32.35704441,-104.05788351,-104.05788351
388,16562.613,16449.143,32.35714854,32.35714854,-104.0579623,-104.0579623
389,16594.598,16480.934,32.35722215,32.35722215,-104.05801819,-104.05801819
390,16639.825,16525.868,32.35732708,32.35732708,-104.05809573,-104.05809573
391,16685.087,16570.825,32.35743211,32.35743211,-104.0581732,-104.0581732
392,16730.344,16615.781,32.35753671,32.35753671,-104.05825164,-104.05825164
393,16775.557,16660.716,32.35764149,32.35764149,-104.05832962,-104.05832962
394,16820.765,16705.617,32.35774616,32.35774616,-104.05840763,-104.05840763
395,16866.012,16750.552,32.35785066,32.35785066,-104.05848611,-104.05848611
396,16911.259,16795.508,32.35795538,32.35795538,-104.05856432,-104.05856432
397,16956.526,16840.454,32.35806029,32.35806029,-104.05864219,-104.05864219
398,17001.719,16885.312,32.35816526,32.35816526,-104.05871933,-104.05871933
399,17046.908,16930.17,32.35827043,32.35827043,-104.058796,-104.058796
400,17092.2,16975.126,32.35837553,32.35837553,-104.05887356,-104.05887356
401,17137.467,17020.05,32.35847988,32.35847988,-104.05895217,-104.05895217
402,17182.675,17064.93,32.35858403,32.35858403,-104.05903099,-104.05903099
403,17217.644,17099.657,32.35866467,32.35866467,-104.05909188,-104.05909188
404,17262.912,17144.602,32.35876915,32.35876915,-104.05917041,-104.05917041
405,17308.189,17189.548,32.3588734,32.3588734,-104.05924932,-104.05924932
406,17353.471,17234.482,32.35897791,32.35897791,-104.0593277,-104.0593277
407,17398.764,17279.428,32.35908241,32.35908241,-104.05940626,-104.05940626
408,17444.001,17324.395,32.35918732,32.35918732,-104.05948416,-104.05948416
409,17479.058,17359.209,32.35926892,32.35926892,-104.05954372,-104.05954372
410,17524.232,17404.133,32.35937392,32.35937392,-104.05962129,-104.05962129
411,17569.494,17449.1,32.35947841,32.35947841,-104.05969995,-104.05969995
412,17614.726,17494.067,32.3595824,32.3595824,-104.05977965,-104.05977965
413,17659.964,17539.035,32.35968672,32.35968672,-104.05985868,-104.05985868
414,17705.235,17583.98,32.3597913,32.3597913,-104.05993716,-104.05993716
415,17750.527,17628.947,32.35989596,32.35989596,-104.06001554,-104.06001554
416,17795.803,17673.904,32.36000076,32.36000076,-104.0600936,-104.0600936
417,17841.08,17718.86,32.3601057,32.3601057,-104.06017147,-104.06017147
418,17886.342,17763.816,32.36021042,32.36021042,-104.06024976,-104.06024976
419,17931.589,17808.751,32.36031475,32.36031475,-104.06032853,-104.06032853
420,17976.856,17853.707,32.36041919,32.36041919,-104.06040714,-104.06040714
421,18022.128,17898.653,32.36052358,32.36052358,-104.06048584,-104.06048584
422,18067.4,17943.62,32.36062812,32.36062812,-104.06056419,-104.06056419
423,18112.666,17988.554,32.36073249,32.36073249,-104.06064291,-104.06064291
424,18154.237,18029.865,32.36082861,32.36082861,-104.06071495,-104.06071495
425,18199.455,18074.81,32.36093306,32.36093306,-104.06079338,-104.06079338
426,18244.692,18119.777,32.36103792,32.36103792,-104.06087145,-104.06087145
427,18289.94,18164.712,32.36114239,32.36114239,-104.06095002,-104.06095002
428,18335.192,18209.668,32.3612469,32.3612469,-104.06102872,-104.06102872
429,18379.884,18254.035,32.36135023,32.36135023,-104.06110589,-104.06110589
430,18425.181,18298.991,32.36145496,32.36145496,-104.06118415,-104.06118415
431,18470.429,18343.937,32.3615597,32.3615597,-104.06126227,-104.06126227
432,18515.74,18388.871,32.36166447,32.36166447,-104.06134036,-104.06134036
433,18560.998,18433.806,32.36176937,32.36176937,-104.06141811,-104.06141811
434,18606.221,18478.74,32.36187414,32.36187414,-104.06149612,-104.06149612
435,18651.523,18523.686,32.36197839,32.36197839,-104.06157512,-104.06157512
436,18696.786,18568.62,32.36208263,32.36208263,-104.06165417,-104.06165417
437,18742.068,18613.566,32.36218741,32.36218741,-104.06173222,-104.06173222
438,18787.384,18658.511,32.36229236,32.36229236,-104.06181002,-104.06181002
439,18832.641,18703.456,32.36239723,32.36239723,-104.06188786,-104.06188786
440,18877.893,18748.413,32.36250182,32.36250182,-104.06196629,-104.06196629
441,18923.126,18793.358,32.36260634,32.36260634,-104.06204484,-104.06204484
442,18968.353,18838.315,32.3627111,32.3627111,-104.06212298,-104.06212298
443,19013.591,18883.26,32.36281599,32.36281599,-104.0622008,-104.0622008
444,19058.855,18928.216,32.36292078,32.36292078,-104.06227895,-104.06227895
445,19104.139,18973.162,32.36302557,32.36302557,-104.06235693,-104.06235693
446,19149.401,19018.107,32.36313,32.36313,-104.06243557,-104.06243557
447,19194.692,19063.064,32.36323465,32.36323465,-104.06251388,-104.06251388
448,19239.944,19108.009,32.36333862,32.36333862,-104.06259344,-104.06259344
449,19285.211,19152.965,32.36344206,32.36344206,-104.06267403,-104.06267403
450,19330.508,19197.91,32.3635462,32.3635462,-104.06275319,-104.06275319
451,19372.746,19239.934,32.36363217,32.36363217,-104.06284248,-104.06284248
452,19418.047,19284.898,32.36371191,32.36371191,-104.06295405,-104.06295405
453,19463.285,19329.821,32.36379114,32.36379114,-104.06306561,-104.06306561
454,19508.528,19374.767,32.3638705,32.3638705,-104.06317727,-104.06317727
455,19553.776,19419.723,32.36394934,32.36394934,-104.06328996,-104.06328996
456,19558.867,19424.778,32.36395815,32.36395815,-104.0633027,-104.0633027
457,19604.095,19469.745,32.36403622,32.36403622,-104.06341622,-104.06341622
458,19649.328,19514.701,32.36411472,32.36411472,-104.06352929,-104.06352929
459,19694.566,19559.647,32.36419352,32.36419352,-104.06364199,-104.06364199
460,19739.819,19604.581,32.36427251,32.36427251,-104.06375458,-104.06375458
461,19785.08,19649.527,32.36435158,32.36435158,-104.06386704,-104.06386704
462,19830.337,19694.472,32.36443113,32.36443113,-104.06397915,-104.06397915
463,19875.604,19739.418,32.36451105,32.36451105,-104.06409078,-104.06409078
464,19915.84,19779.374,32.36458187,32.36458187,-104.06419028,-104.06419028
465,19961.058,19824.254,32.36466083,32.36466083,-104.06430261,-104.06430261
466,20006.32,19869.21,32.36473974,32.36473974,-104.06441534,-104.06441534
467,20051.582,19914.156,32.36481826,32.36481826,-104.06452836,-104.06452836
468,20096.848,19959.101,32.36489675,32.36489675,-104.06464146,-104.06464146
469,20142.125,20004.046,32.36497574,32.36497574,-104.06475397,-104.06475397
470,20187.416,20049.003,32.36505473,32.36505473,-104.06486653,-104.06486653
471,20232.673,20093.937,32.36513425,32.36513425,-104.06497838,-104.06497838
472,20277.891,20138.894,32.36521358,32.36521358,-104.06509065,-104.06509065
473,20323.104,20183.85,32.36529204,32.36529204,-104.06520377,-104.06520377
474,20368.327,20228.785,32.36537031,32.36537031,-104.06531699,-104.06531699
475,20413.569,20273.741,32.36544958,32.36544958,-104.06542935,-104.06542935
476,20458.787,20318.675,32.3655293,32.3655293,-104.0655411,-104.0655411
477,20503.99,20363.588,32.36560836,32.36560836,-104.06565342,-104.06565342
478,20549.237,20408.512,32.36568736,32.36568736,-104.06576581,-104.06576581
479,20594.494,20453.479,32.36576654,32.36576654,-104.06587833,-104.06587833
480,20639.761,20498.424,32.36584588,32.36584588,-104.06599056,-104.06599056
481,20684.979,20543.315,32.36592526,32.36592526,-104.06610258,-104.06610258
482,20730.285,20588.261,32.36600425,32.36600425,-104.06621516,-104.06621516
483,20775.548,20633.206,32.36608294,32.36608294,-104.06632804,-104.06632804
484,20820.82,20678.162,32.36616227,32.36616227,-104.06644038,-104.06644038
485,20866.083,20723.119,32.3662415,32.3662415,-104.06655275,-104.06655275
486,20911.341,20768.064,32.36632003,32.36632003,-104.06666574,-104.06666574
487,20956.603,20813.01,32.36639888,32.36639888,-104.06677844,-104.06677844
488,21001.885,20857.955,32.36647823,32.36647823,-104.06689065,-104.06689065
489,21047.167,20902.879,32.36655736,32.36655736,-104.06700292,-104.06700292
490,21092.42,20947.824,32.3666359,32.3666359,-104.06711594,-104.06711594
491,21137.681,20992.748,32.36671417,32.36671417,-104.06722903,-104.06722903
492,21182.899,21037.682,32.36679269,32.36679269,-104.06734195,-104.06734195
493,21228.127,21082.628,32.36687175,32.36687175,-104.0674545,-104.0674545
494,21273.359,21127.562,32.36695108,32.36695108,-104.06756671,-104.06756671
495,21318.606,21172.497,32.36703053,32.36703053,-104.06767866,-104.06767866
496,21363.863,21217.453,32.36711012,32.36711012,-104.06779071,-104.06779071
497,21409.14,21262.398,32.36718871,32.36718871,-104.06790372,-104.06790372
498,21454.392,21307.322,32.36726692,32.36726692,-104.06801694,-104.06801694
499,21499.664,21352.267,32.36734498,32.36734498,-104.06813043,-104.06813043
500,21544.901,21397.191,32.36742323,32.36742323,-104.06824371,-104.06824371
501,21590.139,21442.126,32.3675018,32.3675018,-104.06835663,-104.06835663
502,21635.386,21487.049,32.36758106,32.36758106,-104.06846885,-104.06846885
503,21680.648,21531.962,32.36766045,32.36766045,-104.06858087,-104.06858087
504,21725.934,21576.907,32.36773977,32.36773977,-104.06869311,-104.06869311
505,21771.201,21621.842,32.36781955,32.36781955,-104.06880492,-104.06880492
506,21816.439,21666.765,32.36789815,32.36789815,-104.06891766,-104.06891766
507,21849.095,21699.211,32.36795448,32.36795448,-104.06899961,-104.06899961
508,21894.298,21744.145,32.36803239,32.36803239,-104.06911319,-104.06911319
509,21939.516,21789.069,32.36811099,32.36811099,-104.06922602,-104.06922602
510,21984.749,21834.003,32.36818958,32.36818958,-104.06933892,-104.06933892
511,22030.001,21878.938,32.36826834,32.36826834,-104.06945167,-104.06945167
512,22075.234,21923.862,32.36834801,32.36834801,-104.0695635,-104.0695635
513,22120.492,21968.796,32.36842747,32.36842747,-104.0696756,-104.0696756
514,22165.745,22013.741,32.3685067,32.3685067,-104.069788,-104.069788
515,22211.022,22058.676,32.36858494,32.36858494,-104.06990127,-104.06990127
516,22256.28,22103.611,32.36866276,32.36866276,-104.07001492,-104.07001492
517,22301.547,22148.534,32.36874169,32.36874169,-104.07012742,-104.07012742
518,22346.834,22193.48,32.36882107,32.36882107,-104.07023967,-104.07023967
519,22392.082,22238.414,32.36890003,32.36890003,-104.07035223,-104.07035223
520,22437.324,22283.349,32.36897865,32.36897865,-104.07046511,-104.07046511
521,22482.576,22328.283,32.36905714,32.36905714,-104.07057813,-104.07057813
522,22527.843,22373.196,32.36913565,32.36913565,-104.07069097,-104.07069097
523,22573.119,22418.152,32.36921383,32.36921383,-104.07080422,-104.07080422
524,22618.362,22463.087,32.36929185,32.36929185,-104.07091772,-104.07091772
525,22663.599,22508.032,32.36937031,32.36937031,-104.07103076,-104.07103076
526,22708.876,22552.977,32.36944938,32.36944938,-104.07114314,-104.07114314
527,22754.103,22597.923,32.36952867,32.36952867,-104.07125538,-104.07125538
528,22799.311,22642.879,32.36960798,32.36960798,-104.07136759,-104.07136759
529,22844.573,22687.814,32.36968703,32.36968703,-104.0714801,-104.0714801
530,22889.82,22732.759,32.36976632,32.36976632,-104.07159242,-104.07159242
531,22935.092,22777.716,32.36984547,32.36984547,-104.07170494,-104.07170494
532,22980.349,22822.672,32.36992499,32.36992499,-104.071817,-104.071817
533,23025.626,22867.596,32.37000437,32.37000437,-104.07192913,-104.07192913
534,23070.894,22912.563,32.37008408,32.37008408,-104.07204112,-104.07204112
535,23116.147,22957.508,32.37016321,32.37016321,-104.07215359,-104.07215359
536,23161.399,23002.465,32.37024257,32.37024257,-104.07226584,-104.07226584
537,23206.652,23047.432,32.3703212,32.3703212,-104.07237883,-104.07237883
538,23251.89,23092.377,32.37039969,32.37039969,-104.07249196,-104.07249196
539,23282.525,23122.836,32.37045365,32.37045365,-104.07256784,-104.07256784
540,23327.739,23167.781,32.37053344,32.37053344,-104.07267964,-104.07267964
541,23372.966,23212.738,32.37061336,32.37061336,-104.07279135,-104.07279135
542,23418.204,23257.683,32.37069318,32.37069318,-104.07290318,-104.07290318
543,23463.436,23302.628,32.37077312,32.37077312,-104.07301482,-104.07301482
544,23508.683,23347.574,32.37085245,32.37085245,-104.07312708,-104.07312708
545,23553.94,23392.53,32.37093146,32.37093146,-104.07323972,-104.07323972
546,23595.673,23433.96,32.37100417,32.37100417,-104.07334363,-104.07334363
547,23640.969,23478.928,32.37108243,32.37108243,-104.07345699,-104.07345699
548,23686.256,23523.851,32.37116193,32.37116193,-104.07356896,-104.07356896
549,23731.532,23568.808,32.37124107,32.37124107,-104.07368145,-104.07368145
550,23776.76,23613.742,32.37132029,32.37132029,-104.07379379,-104.07379379
551,23822.042,23658.72,32.37139903,32.37139903,-104.07390681,-104.07390681
552,23867.299,23703.666,32.37147772,32.37147772,-104.07401965,-104.07401965
553,23912.551,23748.622,32.37155651,32.37155651,-104.07413249,-104.07413249
554,23957.832,23793.567,32.37163551,32.37163551,-104.07424508,-104.07424508
555,24003.129,23838.513,32.37171449,32.37171449,-104.07435771,-104.07435771
556,24048.395,23883.469,32.37179294,32.37179294,-104.07447085,-104.07447085
557,24082.196,23917.061,32.37185182,32.37185182,-104.07455516,-104.07455516
558,24127.419,23962.028,32.37193059,32.37193059,-104.07466803,-104.07466803
559,24172.646,24006.985,32.37200904,32.37200904,-104.07478125,-104.07478125
560,24217.412,24051.461,32.37208721,32.37208721,-104.07489259,-104.07489259
561,24262.659,24096.406,32.37216651,32.37216651,-104.07500494,-104.07500494
562,24307.932,24141.373,32.37224556,32.37224556,-104.07511754,-104.07511754
563,24353.223,24186.33,32.3723245,32.3723245,-104.07523018,-104.07523018
564,24398.501,24231.264,32.37240338,32.37240338,-104.07534284,-104.07534284
565,24443.758,24276.22,32.37248217,32.37248217,-104.07545569,-104.07545569
566,24489.016,24321.155,32.37256107,32.37256107,-104.07556829,-104.07556829
567,24534.269,24366.111,32.3726401,32.3726401,-104.07568091,-104.07568091
568,24579.536,24411.068,32.37271912,32.37271912,-104.0757935,-104.0757935
569,24624.819,24456.002,32.37279804,32.37279804,-104.07590611,-104.07590611
570,24670.086,24500.948,32.37287686,32.37287686,-104.07601883,-104.07601883
571,24715.318,24545.904,32.37295602,32.37295602,-104.07613129,-104.07613129
572,24760.555,24590.86,32.37303495,32.37303495,-104.07624394,-104.07624394
573,24805.793,24635.806,32.37311384,32.37311384,-104.07635665,-104.07635665
574,24851.03,24680.762,32.37319302,32.37319302,-104.07646909,-104.07646909
575,24896.248,24725.697,32.37327244,32.37327244,-104.07658123,-104.07658123
576,24941.52,24770.653,32.37335151,32.37335151,-104.07669374,-104.07669374
577,24986.777,24815.577,32.37343026,32.37343026,-104.07680638,-104.07680638
578,25032.053,24860.544,32.37350942,32.37350942,-104.07691877,-104.07691877
579,25077.33,24905.489,32.37358826,32.37358826,-104.07703143,-104.07703143
580,25122.597,24950.446,32.37366619,32.37366619,-104.07714508,-104.07714508
581,25167.859,24995.391,32.37374418,32.37374418,-104.07725861,-104.07725861
582,25213.111,25040.315,32.37382272,32.37382272,-104.07737148,-104.07737148
583,25258.388,25085.26,32.37390139,32.37390139,-104.07748437,-104.07748437
584,25303.684,25130.195,32.37398024,32.37398024,-104.07759706,-104.07759706
585,25348.947,25175.14,32.3740592,32.3740592,-104.07770962,-104.07770962
586,25394.219,25220.085,32.37413832,32.37413832,-104.07782207,-104.07782207
587,25423.362,25249.037,32.37418913,32.37418913,-104.07789466,-104.07789466
588,25468.575,25293.939,32.37426784,32.37426784,-104.0780073,-104.0780073
589,25513.838,25338.863,32.37434686,32.37434686,-104.07811979,-104.07811979
590,25558.988,25383.699,32.37442548,32.37442548,-104.07823226,-104.07823226
591,25604.177,25428.557,32.37450454,32.37450454,-104.07834442,-104.07834442
592,25649.449,25473.524,32.37458382,32.37458382,-104.07845681,-104.07845681
593,25694.691,25518.459,32.37466262,32.37466262,-104.07856948,-104.07856948
594,25739.914,25563.426,32.37474127,32.37474127,-104.07868247,-104.07868247
595,25785.112,25608.361,32.37481978,32.37481978,-104.07879547,-104.07879547
596,25810.376,25633.459,32.37486397,32.37486397,-104.07885817,-104.07885817
597,25855.618,25678.426,32.3749434,32.3749434,-104.07897045,-104.07897045
598,25900.885,25723.361,32.37502214,32.37502214,-104.07908323,-104.07908323
599,25946.157,25768.317,32.37510057,32.37510057,-104.07919638,-104.07919638
600,25978.392,25800.315,32.37515678,32.37515678,-104.07927655,-104.07927655
601,26023.673,25845.271,32.37523572,32.37523572,-104.07938925,-104.07938925
602,26068.945,25890.217,32.37531464,32.37531464,-104.07950185,-104.07950185
603,26114.217,25935.173,32.37539402,32.37539402,-104.07961414,-104.07961414
604,26159.484,25980.118,32.37547341,32.37547341,-104.07972635,-104.07972635
605,26186.952,26007.411,32.37552149,32.37552149,-104.07979457,-104.07979457
606,26232.214,26052.367,32.37560068,32.37560068,-104.07990702,-104.07990702
